YEAR,PRIMARY_SAMPLE_UNIT,STRAT,PROT,richness,simpson,shannon
2014,1091U,FMLR,0,39,11.64223923184927,17.394706759886038
2014,1092U,FMLR,0,40,10.554578526483397,16.294420951669128
2014,1102U,FMLR,0,39,11.269403662556535,18.179625081083053
2014,1103U,FMLR,0,31,10.309950670516711,14.690843687444136
2014,1106U,FMLR,0,31,9.936372694192665,14.826408842926886
2014,1107U,FMLR,0,32,7.801413462144242,12.601218053703185
2014,1109U,FMLR,0,33,9.807856789785154,15.161982925763414
2014,1110U,FMLR,0,31,9.067826419422671,14.350526997670924
2014,1111U,FMLR,0,31,10.773682475639724,15.572948749860682
2014,1140U,FMLR,0,39,13.19961645149138,19.42929332795832
2014,1154U,FMLR,0,14,5.847658862876253,8.912326701929436
2014,1156U,FMLR,0,44,8.332300937491638,14.245128751678083
2014,1158U,FMLR,0,39,8.018347753191083,13.39634826169627
2014,1161U,FMLR,0,40,5.043322130916653,10.386187258550727
2014,1164U,FMLR,0,26,11.334858946537775,14.870840608008901
2014,1166U,FMLR,0,46,5.915405610864386,12.753177738936497
2014,1167U,FMLR,0,41,11.302004703405865,18.279158662252314
2014,1168U,FMLR,0,34,10.839182934727317,15.544745458102007
2014,1169U,FMLR,0,31,10.226039161800074,15.06791910394734
2014,1171U,FMLR,0,51,11.854547652925707,19.0553836368057
2014,1172U,FMLR,0,38,10.416796733018321,16.766268472681592
2014,1173U,FMLR,0,41,12.611576290615206,19.635877237601083
2014,1174U,FMLR,0,26,8.738418669453155,13.082248237663274
2014,1175U,FMLR,0,39,7.858826466649742,13.541505704631042
2014,1239U,FMLR,0,34,12.761748299511227,17.852223083832133
2014,1242U,FMLR,0,42,14.718722988369743,20.339132414767175
2014,1246U,FMLR,0,31,6.983301705517106,11.645313613292249
2014,1250U,FMLR,0,26,4.834995664612333,8.808961609379303
2014,1251U,FMLR,0,17,5.440216177587208,7.665003685353
2014,1252U,FMLR,0,28,9.068753419950145,13.004901435611051
2014,1254U,FMLR,0,40,5.292241165550085,9.915516057223533
2014,1255U,FMLR,0,21,3.7339417485701403,6.2053459981229
2014,1256U,FMLR,0,15,3.19884152411983,5.168891348350902
2014,1257U,FMLR,0,19,8.017241837829213,10.149667250571198
2014,1258U,FMLR,0,39,11.140011037096077,15.141374024678457
2014,1259U,FMLR,0,22,7.670896515363881,10.651267807922308
2014,1261U,FMLR,0,37,10.390744982124813,15.56485648824021
2014,1262U,FMLR,0,36,9.03623436059492,14.305288059147436
2014,1263U,FMLR,0,32,9.586420424172054,13.944417835536104
2014,1265U,FMLR,0,49,6.492289825009218,10.674189218038187
2014,1266U,FMLR,0,34,4.926129410326285,8.952579786935868
2014,1267U,FMLR,0,29,6.413055876257113,9.73077303616348
2014,1269U,FMLR,0,35,8.365653814765473,12.495176868367738
2014,1270U,FMLR,0,46,5.520563463118957,10.398691198538836
2014,1271U,FMLR,0,38,7.372641944229894,11.347104950298764
2014,1272U,FMLR,0,36,6.942150955206484,12.424460855664663
2014,1276U,FMLR,0,39,4.836427517855446,8.422111141841922
2014,1277U,FMLR,0,40,5.0231922095156945,9.590950885398726
2014,1279U,FMLR,0,43,7.608649729716617,12.895374872655763
2014,1284U,FMLR,0,42,11.157976156100414,17.821273560081988
2014,1358U,FMLR,0,48,10.19082145530229,15.647544346343649
2014,1359U,FMLR,0,26,4.1477744712678435,8.415736481176133
2014,1372U,FMLR,0,27,4.461445045349672,7.651075922700603
2014,1380U,FMLR,0,31,9.579072030557382,14.020860548080279
2014,1381U,FMLR,0,31,5.8725063759192455,9.81500787356747
2014,1383U,FMLR,0,35,12.78921178325259,17.984663007064338
2014,1384U,FMLR,0,37,6.78754472099787,11.352458212635836
2014,1386U,FMLR,0,31,6.562469923825307,10.616452170062166
2014,1388U,FMLR,0,47,11.189933549157635,18.250238584437284
2014,1393U,FMLR,0,45,13.238714422119395,19.368920912131667
2014,1394U,FMLR,0,39,5.898251228756989,10.562990186623594
2014,1396U,FMLR,0,42,9.716248278617957,16.16517332365266
2014,1397U,FMLR,0,49,10.629292937686442,17.099848142268158
2014,1401U,FMLR,0,33,9.913356371798066,15.84160565364308
2014,1404U,FMLR,0,40,3.5008935459538013,7.800262189900877
2014,1405U,FMLR,0,34,6.804955769378031,11.9916637326264
2014,1567U,FMLR,0,39,11.917578245831114,19.895779000484325
2014,1569U,FMLR,0,38,4.9653480398927545,9.697417952936584
2014,1570U,FMLR,0,28,7.668876313662087,12.643252703856339
2014,1605U,FMLR,0,37,4.200343443360762,7.8582996610751845
2014,1649U,FMLR,0,41,8.55089438341935,14.008323569761846
2014,1650U,FMLR,0,26,6.981239792452557,10.102987664624477
2014,1654U,FMLR,0,34,8.446281183075763,14.63597140041111
2014,1662U,FMLR,0,33,3.705122341682027,7.065473822358896
2014,1193U,FMLR,1,33,15.14510511103975,19.121594931176478
2014,1194U,FMLR,1,46,15.649429893296935,23.009340190960092
2014,1195U,FMLR,1,44,10.113281845441302,17.094100981479055
2014,1201U,FMLR,1,43,5.003615374092902,10.762725454943174
2014,1217U,FMLR,1,43,7.107451268884885,12.273027247976293
2014,1218U,FMLR,1,49,8.190405703546286,15.3485357313333
2014,1219U,FMLR,1,49,13.353778347599862,20.688635791044405
2014,1275U,FMLR,1,42,10.061089055922917,16.09908784933758
2014,1285U,FMLR,1,30,10.731682772081511,14.37306660596506
2014,1286U,FMLR,1,34,9.073848099405646,12.99176644086408
2014,1287U,FMLR,1,41,7.3827986036468785,13.087816032310098
2014,1288U,FMLR,1,26,10.225782224703373,13.629844422404693
2014,1290U,FMLR,1,46,7.551766504942072,13.304843434772655
2014,1292U,FMLR,1,51,10.492258047847358,15.021721420002782
2014,1293U,FMLR,1,52,12.57798290832033,19.435578609554604
2014,1294U,FMLR,1,28,12.192359458908292,15.897174749695072
2014,1295U,FMLR,1,37,5.829065786978085,9.621720151259504
2014,1305U,FMLR,1,40,7.751405637279068,13.041064339617373
2014,1306U,FMLR,1,45,8.202987837249928,13.882837727669905
2014,1308U,FMLR,1,42,9.37228328737901,14.061753932726278
2014,1313U,FMLR,1,31,5.568456379125444,10.75679923829505
2014,1314U,FMLR,1,47,6.890286901542577,13.228666597486155
2014,1320U,FMLR,1,40,10.984046300333315,16.556799627003862
2014,1322U,FMLR,1,39,6.518951985042597,12.042407548402034
2014,1323U,FMLR,1,33,7.1783233877101065,11.556122601866962
2014,1416U,FMLR,1,43,7.176390627656728,12.341222827659735
2014,1417U,FMLR,1,44,11.921560248208726,19.124616079553423
2014,1426U,FMLR,1,26,7.556954210255528,10.253671675910969
2014,1428U,FMLR,1,39,10.389965600844501,15.660835850983675
2014,1439U,FMLR,1,47,14.85496071434553,20.713600580576024
2014,1441U,FMLR,1,40,7.826963445831925,12.788813770927296
2014,1443U,FMLR,1,29,10.742332950842151,14.554930955230569
2014,1445U,FMLR,1,33,9.070773433942623,13.461309998353222
2014,1449U,FMLR,1,35,9.890598264800973,15.627917142631338
2014,1453U,FMLR,1,44,2.42848975822291,5.411100496090562
2014,1454U,FMLR,1,44,4.696702874030508,10.909819449482544
2014,1455U,FMLR,1,29,8.410221146440751,12.1240484469561
2014,1456U,FMLR,1,42,9.972707200202125,17.648394161166497
2014,1459U,FMLR,1,54,6.025204403810667,14.842247914506382
2014,1460U,FMLR,1,39,8.376900993452495,14.557881919468736
2014,1615U,FMLR,1,35,14.874424241011969,19.167756782650855
2014,1035U,FSLR,0,29,7.519394511582468,11.175699375025111
2014,1036U,FSLR,0,31,6.834504337932014,12.619984908529462
2014,1037U,FSLR,0,32,15.331162376487573,19.37328851492122
2014,1038U,FSLR,0,48,6.09554670864981,12.726510701169493
2014,1042U,FSLR,0,42,6.934899949531064,11.63842115749078
2014,1051U,FSLR,0,38,12.398574974330321,18.211994011740657
2014,1052U,FSLR,0,37,10.923995083349414,17.439362291151266
2014,1077U,FSLR,0,23,6.018572105424186,8.882922322183164
2014,1078U,FSLR,0,43,6.674102399488871,11.408762368729914
2014,1079U,FSLR,0,43,7.552489348614953,13.935090373891645
2014,1080U,FSLR,0,37,7.127933553293714,12.61708519309498
2014,1083U,FSLR,0,19,8.153892001430444,10.396370542961463
2014,1085U,FSLR,0,35,10.2103679505391,13.829740385382719
2014,1086U,FSLR,0,36,11.011604135524394,16.247194045877006
2014,1108U,FSLR,0,31,6.491800536733191,10.95057468985082
2014,1149U,FSLR,0,25,5.476074757165632,9.730469455200303
2014,1150U,FSLR,0,41,2.2592432180115147,5.186915550815478
2014,1152U,FSLR,0,36,3.9178484003733005,6.587054086447324
2014,1153U,FSLR,0,32,6.477348943416942,10.932506971108293
2014,1155U,FSLR,0,18,7.041663493030694,10.251802747389508
2014,1170U,FSLR,0,29,6.898869712315516,10.017245106858828
2014,1238U,FSLR,0,28,8.460289891685347,12.144576979576431
2014,1240U,FSLR,0,35,9.967383114837189,15.006952800505077
2014,1241U,FSLR,0,27,12.13996673219417,15.630352314705652
2014,1243U,FSLR,0,34,11.874549002916353,17.115147486906146
2014,1253U,FSLR,0,38,11.449747632328473,17.44660843214784
2014,1360U,FSLR,0,47,2.2051134267122157,4.572106938267253
2014,1361U,FSLR,0,15,2.928503336510963,5.14852494738177
2014,1362U,FSLR,0,30,9.894274436214609,14.233772137329087
2014,1366U,FSLR,0,43,14.40603629823294,21.275638043552075
2014,1377U,FSLR,0,26,7.328937932310823,10.257256414423916
2014,1391U,FSLR,0,28,6.823257281043003,11.73308872065117
2014,1395U,FSLR,0,31,5.776357833360039,9.570898675217403
2014,1564U,FSLR,0,42,10.607580758670593,17.094542189569196
2014,1712U,FSLR,0,30,7.991618920965223,12.757777716119048
2014,1187U,FSLR,1,40,15.523691486337135,21.04108645143932
2014,1188U,FSLR,1,30,9.304942543321966,13.374853966213635
2014,1191U,FSLR,1,39,11.425044665355806,17.22633116748566
2014,1197U,FSLR,1,25,6.187937347341907,9.460371923313735
2014,1200U,FSLR,1,19,5.375656035253586,7.377309342954916
2014,1209U,FSLR,1,19,4.968103155751612,7.222081118430532
2014,1212H,FSLR,1,30,6.263321235074429,10.515583784376336
2014,1212U,FSLR,1,31,1.5937199656027115,2.9056118080095716
2014,1213U,FSLR,1,39,9.682267065012857,15.944625189225134
2014,1214U,FSLR,1,12,5.161007746325926,6.416972416892779
2014,1301U,FSLR,1,29,5.961938217005059,9.221354393882143
2014,1302U,FSLR,1,45,2.197131710514151,4.668073843611985
2014,1303U,FSLR,1,41,6.485993720241533,10.51217744945481
2014,1309U,FSLR,1,22,6.618370016754265,10.274635006868817
2014,1310U,FSLR,1,33,4.991899462174929,9.505786812068353
2014,1311U,FSLR,1,39,5.2925098720902195,9.35113284916559
2014,1315U,FSLR,1,27,8.663262882925673,12.609373308136671
2014,1316U,FSLR,1,34,10.076968340319306,15.714319907353998
2014,1317U,FSLR,1,37,7.366293754759535,11.186053687677573
2014,1319U,FSLR,1,14,6.02075029368006,8.162132079020086
2014,1413U,FSLR,1,19,4.66479953144135,6.21058045445455
2014,1422U,FSLR,1,20,5.891594520119603,8.830114760030058
2014,1425U,FSLR,1,46,8.131268752915892,13.664194153182061
2014,1442U,FSLR,1,29,4.5190710303380195,7.599229065860364
2014,1444U,FSLR,1,37,9.050470337983247,14.433771574008887
2014,1446U,FSLR,1,22,4.602368433299366,7.377119835556684
2014,1447U,FSLR,1,19,4.464403645489367,6.570182915082379
2014,1448U,FSLR,1,27,4.509194237734223,7.206188535694316
2014,1452U,FSLR,1,24,7.569614896714455,10.741344004929369
2014,1458U,FSLR,1,21,6.29148091108049,9.253774733719636
2014,1686U,FSLR,1,32,5.543746391644361,8.366000814302607
2014,1689U,FSLR,1,46,3.930182387285798,8.597843890052538
2014,1061U,HRRF,0,41,6.322515445697783,12.235998029266112
2014,1157U,HRRF,0,40,6.1081989269692025,10.524234713721599
2014,1159U,HRRF,0,47,13.248594608688181,19.904767016753286
2014,1198U,HRRF,0,55,11.562946973765436,19.698525271229148
2014,1220U,HRRF,0,45,3.695024544341097,6.75424006605503
2014,1245U,HRRF,0,53,8.851484561382701,14.882460212806167
2014,1280U,HRRF,0,41,6.083521049985177,9.514865687465337
2014,1364U,HRRF,0,55,10.871655631595539,16.36873920023753
2014,1365U,HRRF,0,46,6.354438908029231,13.463530625963664
2014,1367U,HRRF,0,34,3.0616062662126744,5.869460578188611
2014,1369U,HRRF,0,40,8.565099618454814,13.845048679685176
2014,1370U,HRRF,0,39,10.017495488628821,14.915954316596277
2014,1371U,HRRF,0,57,14.140076195113013,22.11744179534277
2014,1373U,HRRF,0,60,7.993761647210724,14.626979816072788
2014,1374U,HRRF,0,49,8.282229152944604,15.148454292799503
2014,1392U,HRRF,0,55,8.94026388892133,15.969407152609502
2014,1160U,HRRF,1,62,11.802175193008544,20.10856078007175
2014,1189U,HRRF,1,44,7.14854386003977,12.33097199127575
2014,1190U,HRRF,1,48,16.86861581320754,23.478416781802753
2014,1199U,HRRF,1,54,13.53699859896278,21.27974035242425
2014,1204U,HRRF,1,54,16.228210891704986,25.09261198706941
2014,1205U,HRRF,1,61,10.248680035420529,19.377420547963414
2014,1208U,HRRF,1,46,9.231803542080907,15.498346064062245
2014,1210U,HRRF,1,56,7.455626356803929,15.263347179803942
2014,1211U,HRRF,1,53,10.222233353143574,18.078865071470712
2014,1215U,HRRF,1,51,13.096440318325927,21.339624697978326
2014,1216U,HRRF,1,43,7.123060551658283,13.275026994894356
2014,1289U,HRRF,1,43,3.0366490266585293,5.101179983502395
2014,1321U,HRRF,1,47,9.621145200077756,15.085518216294833
2014,1414U,HRRF,1,60,12.772819671936672,19.830804182350064
2014,1415U,HRRF,1,52,8.60149636792849,15.62392808743155
2014,1423U,HRRF,1,59,10.353634652977599,21.322904117254566
2014,1424U,HRRF,1,42,8.600905359389188,13.555247169497616
2014,1427U,HRRF,1,51,10.724978211745743,18.66804139331203
2014,1437U,HRRF,1,43,8.794416394578525,15.288567525782948
2014,1438U,HRRF,1,34,8.526969744544374,13.397003916656484
2014,1450U,HRRF,1,41,9.415265552419072,15.693703573486054
2014,1451U,HRRF,1,51,13.637778742410882,20.07789811731583
2014,1691U,HRRF,1,59,13.697844676429664,19.79090980004143
2014,1742U,HRRF,1,59,12.448850563834707,21.4083614592307
2014,1003U,INPR,0,23,7.6565805045827116,10.889330214889226
2014,1004U,INPR,0,16,2.7929730505049233,5.071306463485603
2014,1005U,INPR,0,24,3.8049370099841333,5.853506912308352
2014,1006U,INPR,0,28,3.732277451253623,7.531457495773534
2014,1008U,INPR,0,5,2.470355731225296,3.339707682982235
2014,1221U,INPR,0,13,4.725902950299147,6.3552719868107355
2014,1222U,INPR,0,44,5.618897769769854,10.353013835464774
2014,1223U,INPR,0,35,4.681514951998936,8.264831451444893
2014,1324U,INPR,0,11,4.840000000000001,7.412277250771947
2014,1325U,INPR,0,7,3.389671361502348,4.524346246262188
2014,1326U,INPR,0,38,9.924310214137552,15.8828582435693
2014,1327U,INPR,0,28,5.283213286957542,10.106763916209474
2014,1502U,INPR,0,24,7.451353170142223,11.568284500602386
2014,1420U,INPR,1,24,4.575093881244586,7.010650481898207
2014,1421U,INPR,1,29,5.378164082208925,8.594005542315458
2014,1429U,INPR,1,20,7.080913748094038,10.092955105843021
2014,1430U,INPR,1,29,5.436264390132161,10.434788385956686
2014,1009U,MCPR,0,37,10.890317752442055,16.34251466146724
2014,1010U,MCPR,0,31,9.86767280414651,15.402121762814057
2014,1011U,MCPR,0,27,9.47397424586532,13.580155734577987
2014,1013U,MCPR,0,32,4.291404933983348,7.37624017019878
2014,1014U,MCPR,0,42,13.196550813422656,19.443688466711677
2014,1016U,MCPR,0,36,14.87440426225886,19.59666226448654
2014,1017U,MCPR,0,28,10.733241663813205,14.290890327641403
2014,1018U,MCPR,0,43,6.289847857584278,12.717188744457626
2014,1019U,MCPR,0,33,12.030212752062523,17.37044540765357
2014,1020U,MCPR,0,34,9.614002696087857,14.873974696552835
2014,1021U,MCPR,0,39,10.76402011065648,17.133109736117557
2014,1022U,MCPR,0,42,6.012434038939771,12.42759078669419
2014,1024U,MCPR,0,46,14.544146658802692,21.1169254283378
2014,1025U,MCPR,0,44,10.458914134049124,17.389653758831944
2014,1026U,MCPR,0,39,9.674070906537496,15.60091214066749
2014,1027U,MCPR,0,44,8.731490172681848,14.539218622579558
2014,1028U,MCPR,0,31,8.46943941344622,14.061999063541416
2014,1063U,MCPR,0,39,11.754834068906503,17.74314510077901
2014,1064U,MCPR,0,38,12.83291864200293,16.992166902373434
2014,1065U,MCPR,0,30,6.4871079705066235,10.86400327217203
2014,1066U,MCPR,0,23,8.705946117611312,11.916892538480093
2014,1067U,MCPR,0,39,13.622422305115098,19.46504483931848
2014,1068U,MCPR,0,36,10.300324800677606,14.775407446046033
2014,1069U,MCPR,0,35,11.658350238973428,15.74592159594098
2014,1070U,MCPR,0,42,10.989733737802442,16.948922484640487
2014,1071U,MCPR,0,40,3.386768507582891,7.9427159935171
2014,1074U,MCPR,0,37,9.63863896911818,14.994324498861339
2014,1075U,MCPR,0,29,5.78939939778258,10.050561390287356
2014,1076U,MCPR,0,37,6.857642522721014,12.064539191054502
2014,1093U,MCPR,0,27,9.55393240887686,12.947161911482333
2014,1094U,MCPR,0,30,6.330202339706632,11.265802894648035
2014,1095U,MCPR,0,28,9.827827560073112,13.476968419472025
2014,1096U,MCPR,0,36,9.072954748857148,14.058939678817817
2014,1097U,MCPR,0,26,4.822543979220279,7.993631183804513
2014,1098U,MCPR,0,25,8.250950986566645,11.674393370618965
2014,1100U,MCPR,0,23,7.401116521498276,10.825025028229533
2014,1101U,MCPR,0,19,7.329868615973723,9.749272683579077
2014,1118U,MCPR,0,31,6.938934988591223,10.174426410741955
2014,1119U,MCPR,0,38,8.974082132157594,13.799167372245533
2014,1121U,MCPR,0,34,1.837974069877954,3.370453839045328
2014,1124U,MCPR,0,31,8.093190989756165,12.920536946693346
2014,1126U,MCPR,0,32,5.698004619369497,9.582901200831458
2014,1127U,MCPR,0,30,7.500684373398925,12.005494812102304
2014,1128U,MCPR,0,34,2.6896771593657656,5.640812574075228
2014,1129U,MCPR,0,32,6.882652563780703,12.045160678052422
2014,1224U,MCPR,0,10,4.451963241436926,6.041524059442222
2014,1225U,MCPR,0,41,16.14655102872012,22.07173562488299
2014,1226U,MCPR,0,36,5.909881419176934,10.829491167374588
2014,1227U,MCPR,0,35,13.76210827079308,18.659418100813767
2014,1228U,MCPR,0,16,7.688570758038023,10.096398640799126
2014,1229U,MCPR,0,45,4.453944015466224,9.912214850541199
2014,1230U,MCPR,0,50,2.91900540194472,7.20542422719999
2014,1231U,MCPR,0,34,8.8698036910445,13.728207937023317
2014,1232U,MCPR,0,24,8.645659325279459,12.17900687703127
2014,1233U,MCPR,0,34,4.404281662930466,8.4989792047816
2014,1329U,MCPR,0,33,8.518465889378103,14.07536274770086
2014,1330U,MCPR,0,39,6.3268637547621,13.766368329464084
2014,1331U,MCPR,0,45,5.5081535820594825,11.994118947654622
2014,1332U,MCPR,0,47,12.432645677314369,19.158240613372158
2014,1333U,MCPR,0,47,13.600561052598454,20.643627834929084
2014,1334U,MCPR,0,32,15.743344709897602,19.715705447149546
2014,1335U,MCPR,0,32,2.3795679185827483,4.217654678411703
2014,1336U,MCPR,0,45,15.410133579422146,21.42882368304841
2014,1337U,MCPR,0,29,11.788763911409255,16.66076936492043
2014,1338U,MCPR,0,22,6.345877652811622,9.849792732557427
2014,1339U,MCPR,0,41,9.198906379972223,16.24283820241955
2014,1340U,MCPR,0,31,8.974485273838752,13.822584193176834
2014,1341U,MCPR,0,39,9.915329200024892,16.084734519309343
2014,1342U,MCPR,0,34,6.475314901888472,10.807437780593963
2014,1343U,MCPR,0,37,6.045856713294663,10.646572797063863
2014,1344U,MCPR,0,31,3.171290634566385,6.2076495800235545
2014,1346U,MCPR,0,30,8.933842356019962,13.859959714915355
2014,1347U,MCPR,0,18,6.36046850232837,8.426705802605278
2014,1348U,MCPR,0,42,12.413519013259648,18.203992529196615
2014,1349U,MCPR,0,24,1.3154625794392523,1.9247813269225194
2014,1350U,MCPR,0,44,8.386826416997831,14.713411886585954
2014,1505U,MCPR,0,33,10.635093350452046,15.82110664363579
2014,1538U,MCPR,0,39,7.083198109512249,13.182915344832399
2014,1558U,MCPR,0,35,13.602459899380667,17.91804492062502
2014,1704U,MCPR,0,34,7.160483528920009,12.095777294483257
2014,1297U,MCPR,1,49,7.303900197581141,14.672469710895749
2014,1298U,MCPR,1,13,3.6898020106238194,6.1834346303589784
2014,1299U,MCPR,1,28,9.160933293449002,13.685581686315624
2014,1300U,MCPR,1,41,3.4133423657565043,6.224850434565106
2014,1432U,MCPR,1,31,9.0115789299707,13.382356721557233
2014,1433U,MCPR,1,35,12.52835322985454,18.527383935719296
2014,1434U,MCPR,1,41,1.9481282482596711,4.088959146803767
2014,1015U,OFPR,0,38,12.933835850016184,17.727585527897926
2014,1029U,OFPR,0,30,10.934436921745343,15.111057766368422
2014,1030U,OFPR,0,28,12.578659901175309,16.997085042596073
2014,1031U,OFPR,0,37,12.257612410244592,18.20163723643519
2014,1032U,OFPR,0,26,7.34145165954439,11.112281574641484
2014,1033U,OFPR,0,36,3.747488510336596,7.171961383959548
2014,1034U,OFPR,0,37,7.79859648907215,13.190859004658254
2014,1105U,OFPR,0,26,8.467554424555106,12.37094841771168
2014,1112U,OFPR,0,38,13.657097876995678,18.106596456491364
2014,1115U,OFPR,0,29,8.514248401952027,12.290116855044609
2014,1131U,OFPR,0,45,5.99881198906505,11.97128794594834
2014,1132U,OFPR,0,16,3.6611984086508507,6.051712740732182
2014,1133U,OFPR,0,46,12.049812441966411,19.328055902848945
2014,1134U,OFPR,0,15,5.454540393073882,8.015178948771753
2014,1135U,OFPR,0,38,8.68562477255711,15.222150898309888
2014,1136U,OFPR,0,15,5.380361898187073,7.985025014235426
2014,1137U,OFPR,0,46,5.617506191276457,11.414563567645342
2014,1138U,OFPR,0,43,14.218293478356399,20.508431198390113
2014,1139U,OFPR,0,25,7.114422527234959,11.534094713277726
2014,1141U,OFPR,0,23,7.6524274675608694,11.718220397445245
2014,1142U,OFPR,0,36,13.436507833512437,18.238757444946998
2014,1143U,OFPR,0,37,13.850884123913575,19.05741335571752
2014,1144U,OFPR,0,46,10.556167160771201,17.155462033382808
2014,1145U,OFPR,0,11,2.9797111697353746,4.716569473409089
2014,1146U,OFPR,0,44,13.68991200743586,19.275780886253866
2014,1147U,OFPR,0,45,16.26356212399946,21.332443473786512
2014,1148U,OFPR,0,43,7.7223562970503385,13.674881383322065
2014,1165U,OFPR,0,45,4.528120057413179,10.160088320805462
2014,1234U,OFPR,0,32,6.266787534358739,11.699773650180305
2014,1235U,OFPR,0,42,6.842215305850693,12.592458615990791
2014,1236U,OFPR,0,46,8.381581764338886,13.219657902350571
2014,1237U,OFPR,0,33,11.172242066681894,14.851728168400149
2014,1352U,OFPR,0,33,12.310699210864371,17.46384435646282
2014,1353U,OFPR,0,31,13.905445256803004,17.90443746988896
2014,1354U,OFPR,0,29,6.1582914208616595,10.497788792415145
2014,1355U,OFPR,0,33,3.1198843469918325,5.407794917957278
2014,1356U,OFPR,0,23,7.409119042706827,10.332447088941741
2014,1363U,OFPR,0,49,11.346670202157036,18.420349205785755
2014,1379U,OFPR,0,39,11.735881085300678,17.023185602899773
2014,1563U,OFPR,0,42,13.971279306173926,21.071559362340565
2014,1584U,OFPR,0,32,11.530571492091074,15.15285686413497
2014,1184U,OFPR,1,39,13.568725042052636,18.460287795786126
2014,1185U,OFPR,1,33,11.311306835183586,16.734569243208682
2014,1186U,OFPR,1,35,12.021480680165181,16.66347835834412
2014,1196U,OFPR,1,14,6.992022596282303,8.20468350243412
2014,1202U,OFPR,1,43,11.39913972001132,17.679240228881966
2014,1206U,OFPR,1,36,12.630179565654704,17.13324134878578
2014,1207U,OFPR,1,46,11.475052085023771,18.055992726715715
2014,1418U,OFPR,1,45,8.777524818195687,15.047659036166495
2014,1419U,OFPR,1,42,9.60302923267902,14.73344701601335
2014,1436U,OFPR,1,33,14.25831631630078,18.755900443551244
2014,1611U,OFPR,1,47,12.933398640684688,18.154993669500513
2016,1076U,FDLR,0,46,6.228284747785636,10.33596032350425
2016,1101U,FDLR,0,32,7.8910552708146735,13.611672016410079
2016,1129U,FDLR,0,49,12.052498024081224,18.512213180956607
2016,1130U,FDLR,0,45,2.73600625339523,6.273889165219944
2016,1132U,FDLR,0,40,10.691411587215203,15.151939752781502
2016,1134U,FDLR,0,35,7.996227455847447,12.953945517938507
2016,1135U,FDLR,0,39,2.536502267616053,5.378933382529137
2016,1136U,FDLR,0,40,3.9024505183788873,7.797991566970649
2016,1140U,FDLR,0,42,9.508209307041364,16.5420542657674
2016,1238U,FDLR,0,51,2.0298908405591938,4.710895150382317
2016,1240U,FDLR,0,47,9.530438629445365,16.87036848673701
2016,1242U,FDLR,0,50,3.7947570175974557,9.592218281455558
2016,1243U,FDLR,0,36,10.336464038929918,15.598818648445924
2016,1244U,FDLR,0,48,11.389489935661317,19.310983717636894
2016,1313U,FDLR,0,48,7.51985440583632,12.970270167490952
2016,1337U,FDLR,0,60,4.23088522073535,9.495607571174876
2016,1340U,FDLR,0,44,5.1059113452493765,9.537346835257303
2016,1341U,FDLR,0,42,9.467039624488331,15.613451793433565
2016,1342U,FDLR,0,54,4.521495589183691,8.384916757902259
2016,1344U,FDLR,0,41,1.7155307722526716,3.3839623456658723
2016,1464U,FDLR,0,42,6.193850905501751,10.721153930050415
2016,1465U,FDLR,0,49,8.004443908032103,17.33984729363177
2016,1467U,FDLR,0,39,5.763494442768314,13.009308496626081
2016,1470U,FDLR,0,35,7.4963841054957365,13.075799156248125
2016,1473U,FDLR,0,40,10.37782419134969,15.20865259942972
2016,1474U,FDLR,0,47,10.967785268686152,17.317082992834163
2016,1477U,FDLR,0,38,9.62288898864063,14.563337090026055
2016,1478U,FDLR,0,41,1.819246945805029,3.59132023173235
2016,1480U,FDLR,0,35,7.2238186328996505,11.94502722194285
2016,1741U,FDLR,0,46,14.84091517672704,22.50677296437256
2016,1774U,FDLR,0,46,3.9233282274324766,8.693049646310309
2016,1077U,FMLR,0,40,9.943105802692108,15.115248224361103
2016,1084U,FMLR,0,33,9.960693060372053,16.32609461489466
2016,1086U,FMLR,0,34,6.796660138130092,11.787671850416942
2016,1088U,FMLR,0,34,4.879856758596872,10.35191516861507
2016,1091U,FMLR,0,37,11.719299849773796,15.673216716003031
2016,1092U,FMLR,0,42,8.370412416276093,14.56948566908924
2016,1093U,FMLR,0,36,9.017941151362313,15.127561989087006
2016,1094U,FMLR,0,18,8.615069996342234,10.513164109583167
2016,1098U,FMLR,0,45,12.335173042355509,19.60786992664204
2016,1099U,FMLR,0,45,17.390714282495765,23.970086090028598
2016,1102U,FMLR,0,39,8.675920655959652,15.109601913250204
2016,1103U,FMLR,0,35,5.124603222835665,9.37778292358004
2016,1104U,FMLR,0,36,8.927224255635666,14.326188458590938
2016,1116U,FMLR,0,41,8.389133294759946,14.633169037528926
2016,1117U,FMLR,0,53,10.906672576718254,19.019285825843443
2016,1118U,FMLR,0,37,6.41335406801675,12.049993806771573
2016,1119U,FMLR,0,40,6.163891862489956,11.435056466898448
2016,1120U,FMLR,0,30,7.1999124159072005,10.916314028318245
2016,1121U,FMLR,0,43,9.54248680855514,15.531769203430352
2016,1122U,FMLR,0,37,8.666711241945288,14.728980518226148
2016,1123U,FMLR,0,39,11.507086058238583,16.243358077456225
2016,1125U,FMLR,0,33,8.484160290877972,13.255539511530307
2016,1133U,FMLR,0,46,5.783930310699435,10.611939773378088
2016,1158U,FMLR,0,52,11.206748574570534,17.446877870283167
2016,1196U,FMLR,0,45,13.923500213427314,21.09548187218268
2016,1209U,FMLR,0,49,7.797544008155878,14.729337919705955
